INDEX,NAME OF STATION,DISTRICT,STATE,LATITUDE,LONGITUDE,YEAR,MN,DT,MAX,MIN,R/F
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,22,43.5,30.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,23,44,26.8,4.4
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,24,43.2,29.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,25,41,28,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,26,40,27.6,3
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,27,42.2,28.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,28,43.5,28.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,29,43.5,28.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,30,43,28,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,5,31,40.8,28.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,1,40.7,28.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,2,40,28.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,3,40.5,28,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,4,39.8,28.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,5,40,28.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,6,40.4,23.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,7,41.6,28.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,8,34.9,27.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,9,39,28.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,10,41.3,28.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,11,42.4,29.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,12,41.2,29.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,13,40.8,28.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,14,40.5,29.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,15,42,28.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,16,41.7,28.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,17,41.6,29.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,18,42.3,30.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,19,43.2,29,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,20,40,30.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,21,43,25.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,22,38,28.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,23,39.7,28,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,24,40.5,25.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,25,39,28.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,26,39.5,23.5,34.5
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,27,33.5,26,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,28,34.3,24,49.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,29,26.1,24.8,46
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,6,30,32.3,25.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,1,35.3,26,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,2,35.8,26,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,3,29.2,26,13.6
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,4,36.4,25,31.6
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,5,34.8,25.8,10.9
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,6,33.8,25,3.6
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,7,37,25.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,8,33.8,23.8,18.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,9,27.7,24.8,3.4
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,10,37.8,24.7,0.1
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,11,33.4,25.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,12,33,25,32.1
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,13,31.8,24.5,3.9
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,14,29.3,25.4,7.3
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,15,31.7,24,6.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,16,28.6,23.9,1.4
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,17,28.6,25.1,0.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,18,32,24.6,0.5
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,19,33.4,25.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,20,29.5,23.6,21.7
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,21,27.8,23.3,9.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,22,26.4,22.3,39.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,23,25.5,23.4,9.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,24,31.2,23.6,1
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,25,32.6,23.3,3.9
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,26,31.2,25.1,0.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,27,31.9,24.3,12.1
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,28,30.4,24.5,5.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,29,32.2,24.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,30,33,24,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,7,31,32.1,24.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,1,32.7,25.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,2,33.2,25.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,3,32.7,24.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,4,33.4,24.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,5,33.2,24.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,6,33.5,24.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,7,31.7,23.8,1.5
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,8,32.2,25.2,0.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,9,32,23.6,2.9
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,10,31.3,25.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,11,33.8,25,4.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,12,31.5,25.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,13,32.3,25.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,14,32,24.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,15,33.6,25.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,16,33.7,24.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,17,32,25.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,18,34.9,25.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,19,35.3,26.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,20,35.2,21.8,58.7
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,21,30.5,23.6,5
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,22,31,25.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,23,30.7,25,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,24,31.9,22.5,11.9
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,25,31.1,22.5,9.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,26,31.8,24.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,27,28.8,23.8,0.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,28,27.7,23.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,29,29,23.5,1.6
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,30,31,23.7,0.7
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,8,31,32.3,23.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,1,32.2,24.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,2,31.5,24.7,0.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,3,31.6,22.6,18.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,4,29.8,23.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,5,30,24.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,6,30.3,23.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,7,31.2,23.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,8,33,24.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,9,30.5,24.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,10,30.4,22.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,11,31.7,23.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,12,33.2,25.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,13,33.4,24,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,14,35.7,23.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,15,36.5,23.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,16,35.3,23.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,17,34.3,23.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,18,35.5,23.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,19,35.5,23.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,20,26.5,23.4,4.9
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,21,36.5,24.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,22,37.3,23.7,4.5
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,23,37,24.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,24,37.8,25.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,25,37.1,25.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,26,36.9,24.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,27,36.6,25.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,28,34.2,24.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,29,35.8,25.5,8.7
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,9,30,34.3,25.1,20.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,1,34.6,24.8,15
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,2,36.7,25.6,15
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,3,34.9,25.6,15
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,4,29.9,24.1,1.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,5,31.7,24.1,29.4
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,6,28.2,23.2,5.3
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,7,30.2,23.7,3.3
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,8,31.8,22.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,9,31.7,20.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,10,31.8,20,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,11,33.3,21.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,12,33.6,20.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,13,34.8,19.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,14,35.5,19.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,15,35.5,19.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,16,35.7,20.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,17,34.8,18.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,18,35,18.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,19,35.5,16.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,20,35.5,17.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,21,35.8,19.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,22,34.8,17.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,23,36.5,15.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,24,35.8,16.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,25,34.8,16.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,26,34.9,17.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,27,35.2,13.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,28,35.5,14.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,29,36,15.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,30,37,15.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,10,31,36.5,14,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,1,37,14.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,2,36.7,14.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,3,36.3,14.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,4,36,15.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,5,36.3,17.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,6,35.3,20.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,7,35.5,20,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,8,36,16.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,9,36,16.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,10,31,18.2,7
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,11,30.4,17.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,12,29,21.8,80
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,13,31.8,22.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,14,32.6,22.3,5.4
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,15,32.3,22.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,16,34,22,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,17,28.2,22.5,2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,18,29,20.5,17.5
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,19,30,17.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,20,30.5,15.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,21,27.5,14.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,22,29.7,13.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,23,29.6,12.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,24,30.6,12.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,25,30,13.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,26,31.6,15.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,27,32.6,16.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,28,31.7,15.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,29,30.8,13.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,11,30,30.1,11.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,1,29.7,11.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,2,29.7,11.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,3,30.7,12.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,4,30.4,15.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,5,30.5,13.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,6,31.7,14.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,7,31.8,15.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,8,32.5,17,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,9,32.5,17.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,10,33.2,17.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,11,32.1,16.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,12,32,15.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,13,32.5,15.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,14,31.9,16.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,15,32.6,16.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,16,32.1,16.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,17,31.8,17.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,18,30.8,18.7,0.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,19,29,17.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,20,31.7,17,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,21,31.9,16.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,22,31.8,15.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,23,29.9,10.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,24,29.8,11.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,25,30.7,10.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,26,30.8,12.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,27,30.2,11.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,28,31,14.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,29,30.9,17.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,30,27.9,17,14.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2009,12,31,26.4,12.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,1,29.1,12,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,2,29.4,12.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,3,30.2,13.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,4,31,15.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,5,30.3,14.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,6,28.3,11.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,7,28.6,10.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,8,30,10.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,9,29.8,11.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,10,29.8,13.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,11,31.4,15.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,12,33.4,17.6,4.5
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,13,29.8,19,25.9
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,14,28.2,11.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,15,29,12.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,16,28.2,12.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,17,28.7,13.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,18,30,12.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,19,30,11.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,20,30.2,10,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,21,31.2,9.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,22,31.3,9.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,23,30.7,8.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,24,31.5,9.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,25,31.5,10.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,26,31.5,11.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,27,31.7,13.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,28,31.3,11.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,29,31.8,11.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,30,31.7,12,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,1,31,31.9,12.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,1,33,14.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,2,32.2,15,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,3,33,17.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,4,32.5,17.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,5,30.5,15.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,6,31.3,16.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,7,32.8,14,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,8,34,13.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,9,35,16.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,10,32,17.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,11,31.1,18,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,12,34.1,19.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,13,33.5,18,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,14,36,19.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,15,34.8,19.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,16,30.8,19.5,0.2
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,17,34.3,19.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,18,31.8,14.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,19,34.5,16.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,20,35.5,19,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,21,37,18.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,22,38,21,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,23,31,16.7,1.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,24,35.3,15.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,25,33.2,14.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,26,35.5,14.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,27,36.5,15.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,2,28,37.5,15,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,1,38,16.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,2,39.7,17.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,3,39.2,18.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,4,38,19.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,5,36.4,20.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,6,37.5,19,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,7,36.7,19.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,8,35.3,16.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,9,37.2,17.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,10,39.5,22.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,11,40.3,20.1,8.3
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,12,37.5,20,15.8
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,13,34.3,18.9,1
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,14,37.5,16.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,15,38.2,17.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,16,39.3,17.7,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,17,40.3,19.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,18,41.5,21.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,19,41.3,22.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,20,41.6,20.6,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,21,41.9,20.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,22,42.8,20.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,23,42.4,21.2,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,24,42.4,22,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,25,41.3,21.8,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,26,40.6,24.3,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,27,40.5,24.4,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,28,42,24.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,29,41.7,24,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,30,42.5,23.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,3,31,39.9,22,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,4,1,39.7,21.1,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,4,2,37.7,23.5,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,4,3,39.6,21.9,0
42933,Akola City,Akola,Maharashtra,20.42,77.02,2010,4,4,39.8,19.7,0
